2019 1 3 6 30 30 10.5	30.81	103.39	8	ML	1.0	eq	四川崇州
2019 1 2 21 2 23 57.4	31.23	103.45	5	ML	0.6	eq	四川汶川
2019 1 2 11 2 23 23.9	31.02	103.33	21	ML	2.0	eq	四川汶川
2019 1 2 7 22 22 45.9	30.17	103.04	27	ML	1.1	eq	四川雅安
2019 1 2 2 57 57 47.0	31.07	103.38	11	ML	0.2	eq	四川汶川
2019 1 1 19 1 01 07.5	31.32	103.45	15	ML	1.3	eq	四川汶川
2019 1 1 12 5 52 14.5	30.21	102.03	13	ML	0.2	eq	四川康定
2019 1 1 2 2  02 07.9	31.29	103.48	5	ML	0.3	eq	四川汶川
2018 12 31 15 34 04.3	30.19	102.92	19	ML	0.3	eq	四川芦山
2018 12 31 9  15 17.2	31.49	103.91	20	ML	1.1	eq	四川什邡
2018 12 30 13 16 09.7	31.25	103.52	9	ML	1.4	eq	四川汶川
2018 12 30 9  55 12.6	31.34	103.16	5	ML	0.3	eq	四川理县
2018 12 30 7  49 26.8	31.37	103.80	5	ML	0.4	eq	四川彭州
2018 12 29 11 52 55.8	31.53	104.00	18	ML	1.5	eq	四川绵竹
2018 12 28 13 06 56.4	30.99	103.39	13	ML	1.0	eq	四川汶川
2018 12 28 5  42 51.3	31.27	103.45	5	ML	0.6	eq	四川汶川
2018 12 28 1  46 35.6	31.55	103.32	1	ML	0.3	eq	四川理县
2018 12 26 22 57 37.1	30.23	102.88	14	ML	0.5	eq	四川芦山
2018 12 26 22 53 30.0	30.22	102.88	15	ML	0.5	eq	四川芦山
2018 12 26 22 50 59.7	30.23	102.88	16	ML	1.2	eq	四川宝兴
2018 12 26 22 34 58.7	30.23	102.87	13	ML	1.8	eq	四川芦山
2018 12 26 3  41 38.0	31.36	103.17	9	ML	1.2	eq	四川理县
2018 12 26 1  21 01.8	31.31	103.50	13	ML	1.6	eq	四川汶川
2018 12 25 21 10 00.1	30.92	103.37	19	ML	0.4	eq	四川汶川
2018 12 25 17 27 03.1	31.30	103.47	4	ML	0.1	eq	四川汶川
2018 12 25 7  01 36.6	30.71	102.08	7	ML	0.4	eq	四川小金
2018 12 24 9  41 53.0	31.35	103.40	11	ML	0.1	eq	四川汶川
2018 12 24 4  38 31.6	31.39	103.46	16	ML	0.3	eq	四川汶川
2018 12 24 1  41 57.5	31.70	103.20	5	ML	0.4	eq	四川理县
2018 12 23 18 02 16.0	31.33	103.47	16	ML	2.0	eq	四川汶川
2018 12 23 17 14 28.8	31.06	103.32	2	ML	1.2	eq	四川汶川
2018 12 23 16 07 45.8	30.97	103.11	24	ML	1.2	eq	四川汶川
2018 12 23 6  25 48.6	31.28	103.58	12	ML	0.3	eq	四川都江堰
2018 12 23 5  30 01.7	31.94	103.62	5	ML	1.3	eq	四川茂县
2018 12 22 22 14 40.2	31.43	103.98	7	ML	0.1	eq	四川什邡
2018 12 22 20 10 33.8	31.59	103.99	19	ML	0.9	eq	四川绵竹
2018 12 22 13 29 17.1	31.28	103.54	5	ML	0.6	eq	四川汶川
2018 12 22 13 20 35.4	31.27	103.54	5	ML	0.5	eq	四川汶川
2018 12 22 11 46 53.3	30.13	102.00	6	ML	0.1	eq	四川康定
2018 12 22 8  41 51.1	31.38	103.37	5	ML	0.6	eq	四川汶川
2018 12 21 22 22 04.0	30.18	102.09	8	ML	0.4	eq	四川康定
2018 12 21 19 52 12.6	31.42	103.83	21	ML	1.5	eq	四川什邡
2018 12 21 18 47 47.0	30.04	103.15	27	ML	0.4	eq	四川名山
2018 12 21 13 27 48.0	31.26	103.47	5	ML	0.3	eq	四川汶川
2018 12 20 23 21 15.1	30.01	102.43	20	ML	0.8	eq	四川天全
2018 12 20 12 42 36.3	30.27	102.98	18	ML	0.4	eq	四川芦山
2018 12 20 5  40 10.8	31.00	103.37	2	ML	0.5	eq	四川汶川
2018 12 20 2  24 20.4	30.25	103.02	27	ML	0.8	eq	四川芦山
2018 12 19 21 57 14.7	31.21	103.60	11	ML	0.4	eq	四川都江堰
2018 12 19 19 26 31.6	31.69	103.17	9	ML	0.5	eq	四川理县
2018 12 19 16 22 40.9	31.69	103.17	13	ML	1.0	eq	四川理县
2018 12 18 15 05 06.8	30.03	103.14	23	ML	1.9	eq	四川名山
2018 12 18 14 24 35.6	30.04	103.15	26	ML	0.9	eq	四川名山
2018 12 17 14 21 42.5	31.32	103.44	14	ML	1.4	eq	四川汶川
2018 12 17 10 19 32.0	30.69	102.07	10	ML	0.2	eq	四川小金
2018 12 16 19 23 26.2	31.33	103.46	5	ML	0.6	eq	四川汶川
2018 12 15 21 21 38.3	30.92	103.20	15	ML	1.5	eq	四川汶川
2018 12 15 17 37 55.4	31.95	103.51	2	ML	0.2	eq	四川茂县
2018 12 15 7  25 31.3	31.05	103.18	5	ML	1.5	eq	四川汶川
2018 12 15 1  16 53.1	31.54	103.99	14	ML	0.2	eq	四川绵竹
2018 12 15 0  55 56.6	31.25	103.59	7	ML	1.2	eq	四川都江堰
2018 12 15 0  55 29.7	31.25	103.54	12	ML	1.8	eq	四川汶川
2018 12 14 17 48 01.2	31.68	103.18	2	ML	0.9	eq	四川理县
2018 12 14 7  12 09.5	31.28	103.55	8	ML	0.8	eq	四川汶川
2018 12 14 3  57 03.6	31.60	103.97	19	ML	2.2	eq	四川绵竹
2018 12 14 3  34 30.1	31.26	103.54	9	ML	1.3	eq	四川汶川
2018 12 12 21 23 28.4	31.18	103.48	14	ML	1.6	eq	四川汶川
2018 12 12 19 06 54.1	31.31	103.59	16	ML	1.5	eq	四川都江堰
2018 12 12 0  05 08.6	31.32	103.60	15	ML	0.9	eq	四川都江堰
2018 12 12 0  04 38.0	31.32	103.63	18	ML	0.5	eq	四川都江堰
2018 12 11 24 31 17.1	31.31	103.60	16	ML	1.5	eq	四川都江堰
2018 12 11 15 05 20.4	31.28	103.69	15	ML	0.8	eq	四川都江堰
2018 12 11 11 00 25.6	30.20	102.86	19	ML	1.0	eq	四川天全
2018 12 11 7  55 23.4	30.14	102.62	5	ML	0.4	eq	四川天全
2018 12 11 4  48 38.2	31.17	103.50	5	ML	0.7	eq	四川汶川
2018 12 10 12 24 30.5	30.03	102.01	5	ML	0.2	eq	四川康定
2018 12 10 6  24 39.1	30.30	102.85	12	ML	0.9	eq	四川宝兴
2018 12 10 3  51 45.9	31.07	103.83	2	ML	0.5	eq	四川彭州
2018 12 10 3  15 40.0	30.83	103.33	18	ML	2.5	eq	四川崇州
2018 12 10 0  52 35.4	31.35	103.22	5	ML	0.6	eq	四川汶川
2018 12 9 23  14 09.3	31.68	103.91	14	ML	0.6	eq	四川茂县
2018 12 9 18  19 45.7	31.31	103.37	2	ML	0.1	eq	四川汶川
2018 12 7 24  47 16.1	31.98	102.75	14	ML	0.1	eq	四川黑水
2018 12 7 24  43 16.6	31.31	103.45	5	ML	0.2	eq	四川汶川
2018 12 7 23  56 21.2	30.62	103.40	23	ML	1.6	eq	四川大邑
2018 12 7 21  03 20.8	31.30	103.39	6	ML	1.1	eq	四川汶川
2018 12 7 9 3 34 56.9	30.17	102.91	9	ML	0.9	eq	四川芦山
2018 12 7 5 3 31 53.1	31.39	103.57	10	ML	0.2	eq	四川汶川
2018 12 5 19  16 19.5	31.50	103.17	9	ML	0.3	eq	四川理县
2018 12 5 19  11 44.2	31.27	103.43	5	ML	0.3	eq	四川汶川
2018 12 5 7 2 25 18.4	31.01	103.45	11	ML	0.7	eq	四川汶川
2018 12 4 21  44 26.8	30.18	102.92	18	ML	0.5	eq	四川芦山
2018 12 4 21  31 55.6	30.18	102.93	18	ML	1.4	eq	四川芦山
2018 12 4 10  33 50.6	30.03	102.04	3	ML	0.2	eq	四川康定
2018 12 3 23  33 45.0	30.62	103.40	20	ML	0.8	eq	四川大邑
2018 12 2 19  21 41.5	31.66	103.75	11	ML	0.4	eq	四川茂县
2018 12 2 19  55 07.9	30.03	102.02	5	ML	0.6	eq	四川康定
2018 12 2 17  35 33.6	30.77	102.71	16	ML	0.1	eq	四川宝兴
2018 12 2 10  46 06.8	30.71	102.08	6	ML	0.8	eq	四川小金
2018 12 1 20  08 33.5	30.71	102.08	14	ML	2.5	eq	四川小金
2018 12 1 17  08 19.5	31.59	103.40	8	ML	0.6	eq	四川理县
2018 12 1 8 4 48 42.7	30.65	102.82	11	ML	1.5	eq	四川宝兴
2018 12 1 4 3 30 31.8	30.98	103.43	9	ML	1.2	eq	四川汶川
2018 12 0 17  16 16.7	31.32	103.83	18	ML	0.9	eq	四川彭州
2018 11 30 10 12 19.6	31.33	103.46	13	ML	1.6	eq	四川汶川
2018 11 29 19 25 57.9	30.02	103.33	3	ML	0.3	eq	四川丹棱
2018 11 29 17 10 09.3	31.14	103.60	8	ML	1.0	eq	四川都江堰
2018 11 29 7  36 39.9	31.31	103.12	5	ML	1.5	eq	四川理县
2018 11 29 0  12 20.9	31.27	103.58	19	ML	1.1	eq	四川都江堰
2018 11 28 24 32 45.6	30.41	102.77	8	ML	0.9	eq	四川宝兴
2018 11 28 23 02 13.3	31.36	103.35	2	ML	0.3	eq	四川汶川
2018 11 28 16 24 02.6	30.42	102.78	5	ML	0.2	eq	四川宝兴
2018 11 28 14 05 51.0	31.03	103.20	5	ML	0.4	eq	四川汶川
2018 11 28 13 20 00.9	31.03	103.35	1	ML	0.3	eq	四川汶川
2018 11 28 7  01 52.7	31.13	103.62	8	ML	1.0	eq	四川都江堰
2018 11 27 23 15 41.3	30.94	103.43	5	ML	0.4	eq	四川汶川
2018 11 27 23 58 08.9	31.22	103.51	19	ML	2.0	eq	四川汶川
2018 11 27 20 11 43.4	31.16	103.43	20	ML	1.3	eq	四川汶川
2018 11 27 15 40 13.4	31.31	103.14	12	ML	0.5	eq	四川理县
2018 11 27 13 25 42.8	31.22	103.49	8	ML	0.4	eq	四川汶川
2018 11 27 11 54 36.5	31.42	103.95	12	ML	0.3	eq	四川什邡
2018 11 27 10 44 13.1	31.16	103.46	19	ML	1.5	eq	四川汶川
2018 11 27 2  21 09.4	31.81	103.98	14	ML	0.8	eq	四川茂县
2018 11 27 0  53 57.2	31.39	103.93	10	ML	0.5	eq	四川什邡
2018 11 26 23 23 44.8	30.24	103.29	5	ML	0.1	eq	四川名山
2018 11 26 20 32 57.9	31.22	103.51	18	ML	1.7	eq	四川汶川
2018 11 26 15 20 04.7	31.93	102.72	16	ML	1.2	eq	四川黑水
2018 11 26 7  34 25.2	30.33	103.07	16	ML	0.6	eq	四川芦山
2018 11 26 4  34 57.1	31.61	103.97	24	ML	0.9	eq	四川绵竹
2018 11 26 2  11 52.5	30.96	103.28	2	ML	0.7	eq	四川汶川
2018 11 25 22 47 57.2	30.04	102.04	8	ML	0.5	eq	四川康定
2018 11 25 22 39 00.3	31.18	103.57	6	ML	0.6	eq	四川汶川
2018 11 25 14 40 34.6	31.29	103.74	16	ML	0.6	eq	四川彭州
2018 11 25 3  01 00.6	30.03	102.03	6	ML	0.9	eq	四川康定
2018 11 25 1  38 40.2	30.04	102.02	1	ML	0.2	eq	四川康定
2018 11 24 15 08 31.7	30.84	103.48	7	ML	1.0	eq	四川崇州
2018 11 24 14 02 33.4	31.35	103.34	3	ML	0.3	eq	四川汶川
2018 11 24 9  17 15.2	31.37	103.35	11	ML	2.0	eq	四川汶川
2018 11 23 15 00 07.1	30.98	103.79	11	ML	0.1	eq	四川彭州
2018 11 23 14 23 41.4	31.26	103.58	3	ML	0.5	eq	四川都江堰
2018 11 23 10 12 07.6	31.04	103.35	8	ML	0.4	eq	四川汶川
2018 11 23 8  59 03.7	31.61	103.11	8	ML	0.6	eq	四川理县
2018 11 23 4  06 19.9	31.13	103.41	8	ML	0.6	eq	四川汶川
2018 11 23 4  01 11.5	31.02	103.32	8	ML	0.1	eq	四川汶川
2018 11 22 23 32 37.5	31.24	103.73	8	ML	0.1	eq	四川彭州
2018 11 21 3  52 38.4	31.15	103.55	9	ML	0.7	eq	四川汶川
2018 11 20 17 14 06.3	31.40	103.33	10	ML	0.6	eq	四川汶川
2018 11 19 22 14 13.8	31.38	103.85	2	ML	0.3	eq	四川彭州
2018 11 19 22 45 22.1	31.25	103.46	1	ML	0.2	eq	四川汶川
2018 11 19 17 43 27.2	31.83	102.42	13	ML	0.9	eq	四川马尔康
2018 11 19 8  46 26.0	30.01	102.66	3	ML	0.2	eq	四川天全
2018 11 19 5  23 10.1	30.09	102.00	4	ML	0.3	eq	四川康定
2018 11 18 20 25 13.9	31.28	103.32	5	ML	0.9	eq	四川汶川					
